,t,hexbug,x,y
93,18,3,581.0359980713206,386.40924650746655
94,18,4,725.3220804741873,483.4688715178762
95,19,0,111.98078955722144,426.9521038132828
96,19,1,217.05577453425465,451.3803238839739
97,19,2,103.84766419402207,773.9282794490787
98,19,3,581.0359980713206,386.40924650746655
99,19,4,725.3220804741873,483.4688715178762
100,20,0,71.77584720196882,467.9775551961936
101,20,1,212.1327203683054,453.8418509669486
102,20,2,58.12389217112609,817.8231005910588
103,20,3,617.0490072859454,364.19561465545473
104,20,4,726.5413810614644,487.1267732797079
105,21,0,71.77584720196882,467.9775551961936
106,21,1,215.41475647893824,455.48286902226505
107,21,2,58.12389217112609,817.8231005910588
108,21,3,617.0490072859454,364.19561465545473
109,21,4,726.5413810614644,487.1267732797079
110,22,0,121.00638886146186,525.4131871322688
111,22,1,193.2610127321664,413.636908611696
112,22,2,90.43535773397258,881.2267311294747
113,22,3,641.2820602154127,349.3865267541137
114,22,4,694.229915498618,493.8329265097326
115,23,0,121.00638886146186,525.4131871322688
116,23,1,193.2610127321664,413.636908611696
117,23,2,90.43535773397258,881.2267311294747
118,23,3,641.2820602154127,349.3865267541137
119,23,4,694.229915498618,493.8329265097326
120,24,0,144.80115066355015,593.5154364279009
121,24,1,224.44035578317855,377.5345113947344
122,24,2,124.57577417773524,947.6786131360834
123,24,3,683.6899028419803,346.6939653175062
124,24,4,660.0894990548557,493.8329265097326
125,25,0,144.80115066355015,593.5154364279009
126,25,1,225.2608648108368,375.893493339418
127,25,2,124.57577417773524,947.6786131360834
128,25,3,683.6899028419803,346.6939653175062
129,25,4,660.0894990548557,493.8329265097326
130,26,0,144.80115066355015,592.6949274002427
131,26,1,225.2608648108368,375.893493339418
132,26,2,124.57577417773524,947.6786131360834
133,26,3,683.6899028419803,346.6939653175062
134,26,4,660.0894990548557,493.8329265097326
135,27,0,165.31387635500556,668.1817579447986
136,27,1,242.4915543916594,336.5090600118236
137,27,2,169.68989590699263,1006.814691619029
138,27,3,732.1560087009148,375.63900076103647
139,27,4,639.9710393647814,489.5653744542623
140,28,0,165.31387635500556,670.6432850277732
141,28,1,242.4915543916594,336.5090600118236
142,28,2,169.68989590699263,1007.4243419126676
143,28,3,732.1560087009148,375.63900076103647
144,28,4,639.9710393647814,489.5653744542623
145,29,0,157.1087860784234,747.7711336276457
146,29,1,308.95278563197496,296.3041176565709
147,29,2,200.17241058892327,1064.731469514697
148,29,3,753.0233598346226,404.92060638414273
149,29,4,610.7078252701281,472.4951662323812
150,30,0,157.1087860784237,748.591642655304
151,30,1,308.95278563197496,296.3041176565709
152,30,2,200.17241058892327,1064.731469514697
153,30,3,753.0233598346226,404.92060638414273
154,30,4,610.7078252701281,472.4951662323812
155,31,0,157.1087860784237,748.591642655304
156,31,1,310.59380368729137,296.3041176565709
157,31,2,200.17241058892327,1064.731469514697
158,31,3,753.0233598346226,404.92060638414273
159,31,4,610.7078252701281,472.4951662323812
160,32,0,132.49351524867717,819.9759280615688
161,32,1,363.9268904850759,307.79124404378626
162,32,2,242.23828084998755,1013.5208448490536
163,32,3,767.159307376812,392.8040799194091
164,32,4,611.9271258574053,449.9381053677525
165,33,0,133.31402427633537,819.9759280615688
166,33,1,363.9268904850759,307.79124404378626
167,33,2,241.0189802627103,1013.5208448490536
168,33,3,767.159307376812,392.1309395602573
169,33,4,611.9271258574053,449.9381053677525
170,34,0,102.95519025298135,893.0012315231502
171,34,1,382.7985981212149,337.3295690394821
172,34,2,278.2076481746657,958.0426681279398
173,34,3,780.2855443802733,404.92060638414273
174,34,4,616.8043282065141,436.525798907703
175,35,0,102.95519025298135,894.6422495784666
176,35,1,382.7985981212149,337.3295690394821
177,35,2,278.2076481746657,958.0426681279398
178,35,3,780.2855443802733,404.92060638414273
179,35,4,616.8043282065141,436.525798907703
180,36,0,63.57075692538695,955.3599176251746
181,36,1,397.5677606190628,340.611605150115
182,36,2,320.27351843573,903.1741417004648
183,36,3,793.7483515633107,448.33815954943816
184,36,4,609.4885246828509,430.42929597131695
185,37,0,67.0249404974636,958.4933670434596
186,37,1,397.5677606190628,340.611605150115
187,37,2,320.88316872936866,901.3451908195487
188,37,3,793.7483515633107,448.33815954943816
189,37,4,609.4885246828509,430.42929597131695
190,38,0,64.39126595304515,957.8214447081492
191,38,1,397.5677606190628,340.611605150115
192,38,2,320.88316872936866,901.3451908195487
193,38,3,793.7483515633107,448.33815954943816
194,38,4,609.4885246828509,430.42929597131695
195,39,0,116.903843723171,1030.8467481697303
196,39,1,412.3369231169107,361.1243308415704
197,39,2,358.68148693496266,865.9854737885092
198,39,3,797.11405335907,464.4935281690829
199,39,4,638.1420884838656,366.4160151392626
200,40,0,114.4423166401964,1030.0262391420724
201,40,1,412.3369231169107,361.1243308415704
202,40,2,358.68148693496266,865.9854737885092
203,40,3,797.11405335907,464.4935281690829
204,40,4,638.1420884838656,366.4160151392626
205,41,1,409.8753960339361,391.4831648649245
206,41,2,387.9447010296161,806.2397450119252
207,41,3,761.7741845035969,503.19909882031527
208,41,4,684.4755108004002,338.3721016318864
209,42,1,409.8753960339361,391.4831648649245
210,42,2,387.9447010296161,806.2397450119252
211,42,3,761.7741845035969,503.19909882031527
212,42,4,684.4755108004002,338.3721016318864
213,43,1,409.8753960339361,391.4831648649245
214,43,2,387.9447010296161,806.2397450119252
215,43,3,761.7741845035969,503.19909882031527
216,43,4,684.4755108004002,338.3721016318864
217,44,1,372.95248978931625,451.3803238839744
218,44,2,415.3789642433537,749.542267703534
219,44,3,713.6446488242384,502.1893882815874
220,44,4,701.5457190222813,333.4948992827775
221,45,1,370.4909627063416,451.3803238839744
222,45,2,415.3789642433537,749.542267703534
223,45,3,713.6446488242384,502.1893882815874
224,45,4,701.5457190222813,333.4948992827775
225,46,1,346.69620090425326,469.4315224924552
226,46,2,423.3044180606557,696.5026921569747
227,46,3,675.9487887117339,483.0048880457592
228,46,4,736.2957857596823,319.47294252908944
229,47,0,97.7470953778536,1077.1100135584716
230,47,1,346.69620090425326,469.4315224924552
231,47,2,422.6947677670171,696.5026921569747
232,47,3,675.9487887117339,483.0048880457592
233,47,4,736.2957857596823,319.47294252908944
234,48,0,150.75335721630063,1063.8584480988598
235,48,1,318.79889396387387,467.7905044371387
236,48,2,428.1816204097646,637.9762639676678
237,48,3,665.8516833244558,512.2864936688654
238,48,4,757.6335460370337,347.5168560364656
239,49,0,150.75335721630063,1063.8584480988598
240,49,1,317.15787590855746,467.7905044371387
241,49,2,428.1816204097646,637.9762639676678
242,49,3,665.8516833244558,512.2864936688654
243,49,4,757.6335460370337,347.5168560364656
244,50,0,150.75335721630063,1063.8584480988598
245,50,1,316.33736688089925,466.9699954094805
246,50,2,428.1816204097646,637.9762639676678
247,50,3,665.8516833244558,512.2864936688654
248,50,4,757.6335460370337,347.5168560364656
249,51,0,128.6674147836144,1071.5885279503
250,51,1,260.54275300014046,472.713558603088
251,51,2,409.2824613069674,577.0112346038067
252,51,3,633.8775162647421,476.6100546338165
253,51,4,774.0941039652762,395.0695789402774
254,52,0,130.87600902688305,1073.7971221935686
255,52,1,260.54275300014046,472.713558603088
256,52,2,409.2824613069674,577.0112346038067
257,52,3,633.8775162647421,476.6100546338165
258,52,4,774.0941039652762,395.0695789402774
259,53,0,146.33616872976336,1062.7541509772254
260,53,1,199.00457592577408,443.1752336073922
261,53,2,384.8964495614229,499.5856473117027
262,53,3,624.453551236616,393.8137904581369
263,53,4,785.6774595444099,424.9424433285694
264,54,0,146.33616872976336,1061.6498538555911
265,54,1,199.00457592577408,443.1752336073922
266,54,2,384.8964495614229,499.5856473117027
267,54,3,624.453551236616,393.8137904581369
268,54,4,785.6774595444099,424.9424433285694
269,55,0,146.33616872976336,1061.6498538555911
270,55,1,201.46610300874875,444.8162516627086
271,55,2,384.8964495614229,499.5856473117027
272,55,3,624.453551236616,393.8137904581369
273,55,4,785.6774595444099,424.9424433285694
274,56,0,145.23187160812904,1062.7541509772254
275,56,1,190.79948564919192,409.5343634734053
276,56,2,358.07183664132384,431.9144647178167
277,56,3,597.5279368705412,383.0435447117069
278,56,4,767.9976010288901,457.2539088914159
279,57,0,145.23187160812904,1062.7541509772254
280,57,1,190.79948564919192,409.5343634734053
281,57,2,358.07183664132384,431.9144647178167
282,57,3,597.5279368705412,383.0435447117069
283,57,4,768.6072513225287,457.2539088914159
284,58,0,167.31781404081528,1039.563911422905
285,58,1,194.902030787483,341.4321141777732
286,58,2,322.7121196102842,357.5371288939058
287,58,3,596.1816561522376,364.1956146554547
288,58,4,725.9317307678258,473.7144668196584
289,59,0,170.63070540571823,1037.3553171796364
290,59,1,194.902030787483,341.4321141777732
291,59,2,322.7121196102842,357.5371288939058
292,59,3,596.1816561522376,364.1956146554547
293,59,4,725.9317307678258,473.7144668196584
294,60,0,223.63696724416525,1028.520940206562
295,60,1,232.64544605976107,295.483608628913
296,60,2,303.8129605074872,269.1378363163068
297,60,3,634.550656623894,325.1534738246463
298,60,4,711.9097740141377,487.7364235733464
299,61,0,223.63696724416525,1028.520940206562
300,61,1,232.64544605976107,295.483608628913
301,61,2,303.20331021384857,269.1378363163068
302,61,3,633.2043759055903,325.4900440042222
303,61,4,711.9097740141377,487.7364235733464
304,62,0,223.63696724416525,1028.520940206562
305,62,1,234.28646411507748,295.483608628913
306,62,2,303.20331021384857,269.1378363163068
307,62,3,633.2043759055903,325.4900440042222
308,62,4,711.9097740141377,487.7364235733464
309,63,0,319.7108168263503,1007.53929489551
310,63,1,258.90173494482394,276.611900992774
311,63,2,312.9577149120662,183.7867952069008
312,63,3,614.0198756697621,312.7003771803368
313,63,4,666.7956522848804,485.9074726924306
314,64,0,319.7108168263503,1006.4349977738756
315,64,1,258.90173494482394,276.611900992774
316,64,2,312.9577149120662,183.7867952069008
317,64,3,614.0198756697621,312.7003771803368
318,64,4,666.7956522848804,485.9074726924306
319,65,0,417.9932606518041,1004.2264035306072
320,65,1,311.4143127149499,274.1503739097993
321,65,2,300.1550587456553,95.99715292294036
322,65,3,644.984332190748,294.86215766281225
323,65,4,604.0016720401034,425.552093622208
324,66,0,417.9932606518041,1004.2264035306072
325,66,1,312.2348217426081,273.3298648821411
326,66,2,300.1550587456553,95.99715292294036
327,66,3,644.984332190748,294.86215766281225
328,66,4,604.0016720401034,425.552093622208
329,67,0,417.9932606518041,1004.2264035306072
330,67,1,312.2348217426081,273.3298648821411
331,67,2,300.1550587456553,95.99715292294036
332,67,3,644.984332190748,294.86215766281225
333,67,4,604.0016720401034,425.552093622208
334,68,0,505.2327332609148,1032.938128693099
335,68,1,364.7473995127341,296.30411765657124
336,68,2,271.5014949446405,21.61981709902946
337,68,3,720.3760524157572,269.2828240150413
338,68,4,586.9314638182221,384.7055239484209
339,69,0,505.2327332609148,1032.938128693099
340,69,1,364.7473995127341,296.30411765657124
341,69,2,271.5014949446405,21.61981709902946
342,69,3,723.7535630152938,271.3297606205879
343,69,4,586.9314638182221,384.7055239484209
344,70,1,399.2087786743792,370.1499301458108
345,70,3,810.9134307216833,247.06919216302967
346,70,4,588.760414699138,343.8589542746339
347,71,1,397.5677606190628,370.1499301458108
348,71,3,812.2597114399871,247.06919216302967
349,71,4,588.760414699138,343.8589542746339
350,72,0,613.4538511810772,1073.7971221935686
351,72,1,369.6704536786834,419.38047180530384
352,72,2,184.63651134187285,21.317314387836063
353,72,3,896.4022563339704,215.43159528289183
354,72,4,610.0981749764894,299.96413313265384
355,73,0,613.4538511810772,1073.7971221935686
356,73,1,369.6704536786834,419.38047180530384
357,73,2,184.63651134187285,21.317314387836063
358,73,3,896.4022563339704,215.43159528289183
359,73,4,610.0981749764894,299.96413313265384
360,74,0,613.4538511810772,1073.7971221935686
361,74,1,369.6704536786834,417.7394537499874
362,74,2,184.63651134187285,21.317314387836063
363,74,3,896.4022563339704,215.43159528289183
364,74,4,610.0981749764894,299.96413313265384
365,75,1,313.8758397979245,443.1752336073922
366,75,2,160.17563733284578,74.31587474072806
367,75,3,958.667739555518,208.7001916913732
368,75,4,649.7254440629993,286.5518266726043
369,76,1,313.8758397979245,443.1752336073922
370,76,2,160.17563733284578,74.31587474072806
371,76,3,958.667739555518,208.7001916913732
372,76,4,649.7254440629993,286.5518266726043
373,77,0,739.3437230473887,1017.4779689902188
374,77,1,296.645150217102,449.739305828658
375,77,2,134.80880502718804,153.13424654759308
376,77,3,1033.3863194213754,208.02705133222133
377,77,4,721.6641787123556,307.2799366563172
378,78,0,739.3437230473887,1017.4779689902188
379,78,1,296.645150217102,449.739305828658
380,78,2,134.80880502718804,153.13424654759308
381,78,3,1033.7228896009517,208.36362151179725
382,78,4,721.6641787123556,307.2799366563172
383,79,0,739.3437230473887,1017.4779689902188
384,79,1,296.645150217102,449.739305828658
385,79,2,134.80880502718804,153.13424654759308
386,79,3,1033.7228896009517,208.36362151179725
387,79,4,721.6641787123556,307.2799366563172
388,80,0,803.3929561021789,958.9502215436004
389,80,1,235.9274821703939,421.0214898606204
390,80,2,90.86982764060215,231.9526183544582
391,80,4,758.2431963306723,343.8589542746339
392,81,0,802.2886589805446,958.9502215436004
393,81,1,235.9274821703939,421.0214898606204
394,81,2,90.86982764060215,231.9526183544582
395,81,4,758.2431963306723,343.8589542746339
396,82,0,892.8410229545582,945.6986560839885
397,82,1,198.18406689811587,386.5601106989752
398,82,2,74.10959915293543,306.6941778264854
399,82,4,767.3879507352515,374.3414689565645
400,83,0,892.8410229545582,945.6986560839885
401,83,1,198.18406689811587,387.3806197266334
402,83,2,74.10959915293543,306.6941778264854
403,83,4,767.3879507352515,374.3414689565645
404,84,0,956.890256009348,979.9318668546522
405,84,1,202.28661203640692,327.4834607075835
406,84,2,61.8791621484219,377.3589249636747
407,84,4,749.0984419260931,423.1134924476536
408,85,0,956.890256009348,979.9318668546522
409,85,1,202.28661203640692,327.4834607075835
410,85,2,61.8791621484219,377.3589249636747
411,85,4,749.0984419260931,423.1134924476536
412,86,0,956.890256009348,979.9318668546522
413,86,1,202.28661203640692,327.4834607075835
414,86,2,61.8791621484219,377.3589249636747
415,86,4,749.0984419260931,423.1134924476536
416,87,0,991.123466780012,1029.6252373281964
417,87,1,235.10697314273568,278.25291904809046
418,87,2,49.64872514390848,424.4687563884674
419,87,4,697.278166966811,461.5214609468861
420,88,0,991.123466780012,1029.6252373281964
421,88,1,235.10697314273568,278.25291904809046
422,88,2,49.64872514390848,424.4687563884674
423,88,4,697.278166966811,461.5214609468861
424,89,0,1016.5223005776012,1059.4412596123225
425,89,1,283.5170057745705,247.8940850247364
426,89,2,66.86193277989045,468.407733775053
427,89,4,669.2342534594349,456.64425859777725
428,90,0,1016.5223005776012,1059.4412596123225
429,90,1,283.5170057745705,247.8940850247364
430,90,2,66.86193277989045,468.407733775053
431,90,4,669.2342534594349,456.64425859777725
432,91,0,1015.4180034559668,1058.3369624906882
433,91,1,283.5170057745705,247.8940850247364
434,91,2,66.86193277989045,468.407733775053
435,91,4,669.2342534594349,456.64425859777725
436,92,0,1005.479329361258,1061.6498538555911
437,92,1,312.2348217426081,259.3812114119514
438,92,2,81.77243907621418,511.1523111630416
439,92,4,635.0938370156725,440.7933509631733
440,93,0,1005.479329361258,1061.6498538555911
441,93,1,312.2348217426081,259.3812114119514
442,93,2,81.77243907621418,511.1523111630416
443,93,4,635.0938370156725,440.7933509631733
444,94,0,934.804313576662,1042.876802787808
445,94,1,358.18332729146834,273.3298648821411
446,94,2,73.43281740350517,581.2422146471564
447,94,4,578.3963597072816,424.3327930349308
448,95,0,937.0129078199308,1040.6682085445393
449,95,1,359.0038363191265,273.3298648821411
450,95,2,75.6414116467738,582.3465117687907
451,95,4,579.6156602945588,424.3327930349308
