,t,hexbug,x,y
444,261,2,692.81866201153,839.6855315224419
445,261,3,616.892024386859,825.7362429832276
446,262,0,584.5526441018947,647.7737078367064
447,262,1,615.1517219079061,467.049146268329
448,262,2,704.5961198677282,831.9848860010816
449,262,3,611.9092537553904,826.1892221315429
450,263,0,584.5526441018947,647.7737078367064
451,263,1,615.1517219079061,467.049146268329
452,263,2,704.5961198677282,831.9848860010816
453,263,3,611.9092537553904,826.1892221315429
454,264,0,533.3420194362513,719.102792192424
455,264,1,650.4336100972095,489.2028900151009
456,264,2,746.7231806610525,843.3093647089645
457,264,3,616.892024386859,835.7017842461646
458,265,0,533.3420194362513,719.102792192424
459,265,1,651.2541191248677,489.2028900151009
460,265,2,746.7231806610525,843.3093647089645
461,265,3,616.892024386859,835.7017842461646
462,266,0,533.3420194362513,719.102792192424
463,266,1,651.2541191248677,489.2028900151009
464,266,2,746.7231806610525,843.3093647089645
465,266,3,616.892024386859,835.7017842461646
466,267,0,484.5699959451624,707.5194366132903
467,267,1,701.0313400602606,525.2970363734494
468,267,2,720.9033692070795,846.0272395988563
469,267,3,639.540981802625,831.1719927630115
470,268,0,484.5699959451624,707.5194366132903
471,268,1,701.0313400602606,525.2970363734494
472,268,2,720.9033692070795,846.0272395988563
473,268,3,639.540981802625,831.1719927630115
474,269,0,470.54803919147434,693.4974798596022
475,269,1,753.5769212648371,591.4319920274853
476,269,2,689.1948288250074,753.6194933425318
477,269,3,669.4376055914361,817.1296391652365
478,270,0,470.54803919147434,693.4974798596022
479,270,1,753.5769212648371,591.4319920274853
480,270,2,689.1948288250074,753.6194933425318
481,270,3,669.4376055914361,817.1296391652365
482,271,0,470.54803919147434,697.1553816214339
483,271,1,753.5769212648371,591.4319920274853
484,271,2,689.1948288250074,753.6194933425318
485,271,3,669.4376055914361,817.1296391652365
486,272,0,460.7936344932566,700.203633089627
487,272,1,818.3529394739271,675.2331344658187
488,272,2,677.4173709688092,668.9123926075677
489,272,3,649.9595022138774,827.0951804281735
490,273,0,460.7936344932566,700.203633089627
491,273,1,818.3529394739271,675.2331344658187
492,273,2,677.4173709688092,668.4594134592523
493,273,3,649.9595022138774,827.0951804281735
494,274,0,428.4821689304102,658.7474131222014
495,274,1,852.779354745891,766.281943277197
496,274,2,645.2558514384222,571.9748548680898
497,274,3,685.2918757824723,830.7190136146961
498,275,0,428.4821689304102,658.7474131222014
499,275,1,852.779354745891,766.281943277197
500,275,2,645.2558514384222,571.9748548680898
501,275,3,685.2918757824723,830.7190136146961
502,276,0,366.9074892729104,631.9228002021025
503,276,1,861.385958563882,853.2539397537375
504,276,2,622.1539148743411,467.789650755567
505,276,3,728.777874020743,811.6938893854527
506,277,0,366.9074892729104,631.9228002021025
507,277,1,861.385958563882,853.2539397537375
508,277,2,622.1539148743411,467.789650755567
509,277,3,728.777874020743,811.6938893854527
510,278,0,366.2978389792718,631.9228002021025
511,278,1,861.385958563882,853.2539397537375
512,278,2,622.1539148743411,467.789650755567
513,278,3,728.777874020743,811.6938893854527
514,279,0,304.1135090281334,575.8349731873502
515,279,1,846.8906258177919,792.1017547311699
516,279,2,592.2572910855308,367.22827982956676
517,279,3,780.8704760770047,760.0542664775063
518,280,0,304.1135090281334,575.8349731873502
519,280,1,846.8906258177919,792.1017547311699
520,280,2,592.2572910855308,367.22827982956676
521,280,3,780.8704760770047,760.0542664775063
522,281,0,244.36778025154948,521.5760970535139
523,281,1,898.0772695774226,783.495150913179
524,281,2,548.3183136989451,263.043075717044
525,281,3,781.32345522532,682.1418529672713
526,282,0,244.36778025154948,521.5760970535139
527,282,1,898.0772695774226,783.495150913179
528,282,2,548.3183136989451,263.043075717044
529,282,3,781.32345522532,682.1418529672713
530,283,0,244.36778025154948,521.5760970535139
531,283,1,898.0772695774226,783.495150913179
532,283,2,548.3183136989451,263.043075717044
533,283,3,781.32345522532,682.1418529672713
534,284,0,192.5475052922675,484.9970794351971
535,284,1,851.420417300945,819.2805036300888
536,284,2,509.3621069438286,157.49893415957524
537,284,3,791.2889964882571,625.0664802795411
538,285,0,192.5475052922675,484.9970794351971
539,285,1,851.420417300945,819.2805036300888
540,285,2,509.3621069438286,157.49893415957524
541,285,3,791.2889964882571,625.0664802795411
542,286,0,198.6440082286536,455.1242150469052
543,286,1,794.3450446132154,851.8950023087915
544,286,3,797.1777254163562,550.7778999558287
545,287,0,198.6440082286536,455.1242150469052
546,287,1,794.3450446132154,851.8950023087915
547,287,3,797.1777254163562,550.7778999558287
548,288,0,199.25365852229223,408.1811424367321
549,288,1,729.5690264041255,773.0766305019267
550,288,3,803.9724126410854,474.67740303885523
551,289,0,199.25365852229223,408.1811424367321
552,289,1,729.5690264041255,773.0766305019267
553,289,3,803.9724126410854,474.67740303885523
554,290,0,199.25365852229223,408.1811424367321
555,290,1,729.5690264041255,773.0766305019267
556,290,3,803.9724126410854,474.67740303885523
557,291,0,218.7624679187278,350.26436454106397
558,291,1,696.5015485771073,717.8131744074583
559,291,3,833.4160572815811,410.8073431263951
560,292,0,218.7624679187278,350.26436454106397
561,292,1,696.5015485771073,717.8131744074583
562,292,3,833.4160572815811,410.8073431263951
563,293,0,227.90722232330685,275.8870287171535
564,293,1,677.4764243478642,665.720572351197
565,293,3,872.8252431850138,346.4843040656197
566,294,0,227.90722232330685,275.8870287171535
567,294,1,677.4764243478642,665.720572351197
568,294,3,872.8252431850138,346.4843040656197
569,295,0,227.90722232330685,275.8870287171535
570,295,1,677.4764243478642,665.720572351197
571,295,3,872.8252431850138,346.4843040656197
572,296,0,245.58708083882658,195.4131899568567
573,296,1,666.6049247882966,590.9790128791701
574,296,3,914.9523039783386,288.04999393294344
575,297,0,245.58708083882658,195.4131899568567
576,297,1,666.6049247882966,590.9790128791701
577,297,3,914.9523039783386,288.04999393294344
578,298,0,277.2888961080344,121.64550442658471
579,298,1,685.6300490175395,513.5195785172511
580,298,3,972.0276766660688,221.46205913059146
581,299,0,277.2888961080344,121.64550442658471
582,299,1,685.6300490175395,513.5195785172511
583,299,3,972.0276766660688,221.46205913059146
584,300,1,734.5517970355935,455.08526838457556
585,300,3,1030.0090076504298,156.68604092150068
586,301,1,734.5517970355935,455.08526838457556
587,301,3,1030.0090076504298,156.68604092150068
588,302,1,734.5517970355935,455.08526838457556
589,302,3,1030.0090076504298,156.68604092150068
590,303,1,810.6522939525664,385.77945869233235
591,303,3,1078.4777765201688,97.79875164050902
592,304,1,810.6522939525664,385.77945869233235
593,304,3,1078.4777765201688,97.79875164050902
594,305,1,893.0944989459537,318.2855655933505
595,306,1,893.0944989459537,318.2855655933505
596,307,1,893.0944989459537,318.2855655933505
597,308,1,970.5539333078725,242.18506867637757
598,309,1,970.5539333078725,242.18506867637757
599,310,1,1031.2531391821249,163.81967601782807
600,311,1,1031.2531391821249,163.81967601782807
601,312,1,1075.645095717026,85.90726250759386
602,313,1,1075.645095717026,85.90726250759386
603,314,1,1075.645095717026,85.90726250759386
604,340,2,1035.1678649853,559.6817591855877
605,341,2,926.9467470651371,561.8903534288563
606,342,2,926.9467470651371,561.8903534288563
607,342,3,1054.3684856531163,671.4292284830112
608,343,2,926.5500694151295,562.7963117254868
609,343,3,1054.3684856531163,671.4292284830112
610,344,2,822.817844450922,551.0188538692886
611,344,3,987.9166036465069,648.8721676183823
612,345,2,822.817844450922,551.0188538692886
613,345,3,987.9166036465069,648.8721676183823
614,346,2,708.6670990754624,523.8401049703696
615,346,3,928.7805251635608,609.2448985318721
616,347,2,708.6670990754624,523.8401049703696
617,347,3,928.7805251635608,609.2448985318721
618,348,2,604.0289158146243,497.1143352197662
619,348,3,883.7965106676024,565.5080363056627
620,349,2,604.0289158146243,497.1143352197662
621,349,3,883.7965106676024,565.5080363056627
622,350,2,604.0289158146243,497.1143352197662
623,350,3,883.7965106676024,565.5080363056627
624,351,2,493.50200362568694,492.1315645882977
625,351,3,840.8742624735581,510.87972042233355
626,352,2,493.50200362568694,492.1315645882977
627,352,3,840.8742624735581,510.87972042233355
628,353,2,368.93273783897484,502.55008499955
629,353,3,811.6110483789043,449.9037350494551
630,354,2,368.93273783897484,502.55008499955
631,354,3,811.6110483789043,449.9037350494551
632,355,2,369.38571698729015,502.55008499955
633,355,3,811.6110483789043,449.9037350494551
634,356,2,234.39793078932556,516.5924385973251
635,356,3,798.8083922124933,384.0615033364843
636,357,2,234.39793078932556,516.5924385973251
637,357,3,798.8083922124933,384.0615033364843
638,358,2,236.20984738258684,534.2586253816224
